"","Bacteria","Phage","Status"
"645","T3_8","P2T3_WT_2",1
"646","T3_10","P2T3_WT_2",1
"647","T3_11","P2T3_WT_2",1
"648","T3_12","P2T3_WT_2",1
"649","T3_13","P2T3_WT_2",1
"650","T3_9","P2T3_WT_2",1
"651","T3_3","P2T3_WT_2",1
"652","T3_5","P2T3_WT_2",1
"653","T3_1","P2T3_WT_2",1
"654","T9_7","P2T3_WT_2",0
"655","T9_3","P2T3_WT_2",0
"656","T6_1","P2T3_WT_2",0
"657","T6_2","P2T3_WT_2",0
"658","T6_5","P2T3_WT_2",0
"659","T6_6","P2T3_WT_2",0
"660","T6_8","P2T3_WT_2",0
"661","T6_10","P2T3_WT_2",0
"662","T6_12","P2T3_WT_2",0
"663","T9_9","P2T3_WT_2",0
"664","T6_3","P2T3_WT_2",0
"665","T6_4","P2T3_WT_2",0
"666","T6_7","P2T3_WT_2",0
"667","T6_9","P2T3_WT_2",0
"668","T6_11","P2T3_WT_2",0
"669","T6_13","P2T3_WT_2",0
"670","T9_1","P2T3_WT_2",0
"671","T9_2","P2T3_WT_2",0
"672","T9_4","P2T3_WT_2",0
"673","T9_5","P2T3_WT_2",0
"674","T9_6","P2T3_WT_2",0
"675","T9_8","P2T3_WT_2",0
"676","T9_10","P2T3_WT_2",0
"677","T9_11","P2T3_WT_2",0
"678","T9_12","P2T3_WT_2",0
"679","T9_13","P2T3_WT_2",0
"680","T12_9","P2T3_WT_2",0
"681","T12_10","P2T3_WT_2",0
"682","T12_2","P2T3_WT_2",0
"683","T12_3","P2T3_WT_2",0
"684","T12_5","P2T3_WT_2",0
"685","T12_6","P2T3_WT_2",0
"686","T12_7","P2T3_WT_2",0
"687","T12_8","P2T3_WT_2",0
"688","T12_12","P2T3_WT_2",0
"689","T12_13","P2T3_WT_2",0
"690","T12_4","P2T3_WT_2",0
"691","T12_1","P2T3_WT_2",0
"692","T15_18","P2T3_WT_2",0
"693","T15_9","P2T3_WT_2",0
"694","T15_13","P2T3_WT_2",0
"695","T15_21","P2T3_WT_2",0
"696","T15_8","P2T3_WT_2",0
"697","T15_20","P2T3_WT_2",0
"698","T15_5","P2T3_WT_2",0
"699","T15_16","P2T3_WT_2",0
"700","T15_4","P2T3_WT_2",0
"701","T15_12","P2T3_WT_2",0
"702","T15_22","P2T3_WT_2",0
"703","T15_25","P2T3_WT_2",0
"704","T21_5","P2T3_WT_2",0
"705","T15_1","P2T3_WT_2",0
"706","T15_2","P2T3_WT_2",0
"707","T15_10","P2T3_WT_2",0
"708","T15_11","P2T3_WT_2",0
"709","T15_19","P2T3_WT_2",0
"710","T15_23","P2T3_WT_2",0
"711","T15_24","P2T3_WT_2",0
"712","T15_6","P2T3_WT_2",0
"713","T21_2","P2T3_WT_2",0
"714","T15_15","P2T3_WT_2",0
"715","T15_3","P2T3_WT_2",0
"716","T15_14","P2T3_WT_2",0
"717","T18_9","P2T3_WT_2",0
"718","T18_17","P2T3_WT_2",0
"719","T18_19","P2T3_WT_2",0
"720","T18_25","P2T3_WT_2",0
"721","T18_21","P2T3_WT_2",0
"722","T18_22","P2T3_WT_2",0
"723","T15_7","P2T3_WT_2",0
"724","T18_2","P2T3_WT_2",0
"725","T18_3","P2T3_WT_2",0
"726","T18_4","P2T3_WT_2",0
"727","T18_6","P2T3_WT_2",0
"728","T18_7","P2T3_WT_2",0
"729","T18_15","P2T3_WT_2",0
"730","T18_1","P2T3_WT_2",0
"731","T18_24","P2T3_WT_2",0
"732","T18_11","P2T3_WT_2",0
"733","T18_12","P2T3_WT_2",0
"734","T18_16","P2T3_WT_2",0
"735","T18_18","P2T3_WT_2",0
"736","T18_8","P2T3_WT_2",0
"737","T18_13","P2T3_WT_2",0
"738","T18_23","P2T3_WT_2",0
"739","T18_10","P2T3_WT_2",0
"740","T18_20","P2T3_WT_2",0
"741","T18_26","P2T3_WT_2",0
"742","T18_14","P2T3_WT_2",0
"743","T12_11","P2T3_WT_2",0
"744","T15_17","P2T3_WT_2",0
"745","T18_5","P2T3_WT_2",0
"746","T21_1","P2T3_WT_2",0
"747","T21_3","P2T3_WT_2",0
"748","T21_4","P2T3_WT_2",0
"749","T21_6","P2T3_WT_2",0
"750","T21_7","P2T3_WT_2",0
"751","T21_8","P2T3_WT_2",0
"752","T21_9","P2T3_WT_2",0
"753","T21_10","P2T3_WT_2",0
"754","T21_11","P2T3_WT_2",0
"755","T21_12","P2T3_WT_2",0
"756","T21_13","P2T3_WT_2",0
"757","T21_14","P2T3_WT_2",0
"758","T21_15","P2T3_WT_2",0
"759","T21_16","P2T3_WT_2",0
"760","T21_17","P2T3_WT_2",0
"761","T21_18","P2T3_WT_2",0
"762","T21_19","P2T3_WT_2",0
"763","T21_20","P2T3_WT_2",0
"764","T21_21","P2T3_WT_2",0
"765","T21_22","P2T3_WT_2",0
"766","T21_23","P2T3_WT_2",0
"767","T21_24","P2T3_WT_2",0
"768","T21_25","P2T3_WT_2",0
"769","T3_2","P2T3_L-F-_1",1
"770","T3_4","P2T3_L-F-_1",1
"771","T3_6","P2T3_L-F-_1",1
"772","T3_7","P2T3_L-F-_1",1
"773","T3_8","P2T3_L-F-_1",1
"774","T3_10","P2T3_L-F-_1",1
"775","T3_11","P2T3_L-F-_1",1
"776","T3_12","P2T3_L-F-_1",1
"777","T3_13","P2T3_L-F-_1",1
"778","T3_9","P2T3_L-F-_1",1
"779","T3_3","P2T3_L-F-_1",1
"780","T3_5","P2T3_L-F-_1",1
"781","T3_1","P2T3_L-F-_1",1
"782","T9_7","P2T3_L-F-_1",1
"783","T9_3","P2T3_L-F-_1",0
"784","T6_1","P2T3_L-F-_1",0
"785","T6_2","P2T3_L-F-_1",0
"786","T6_5","P2T3_L-F-_1",0
"787","T6_6","P2T3_L-F-_1",0
"788","T6_8","P2T3_L-F-_1",0
"789","T6_10","P2T3_L-F-_1",0
"790","T6_12","P2T3_L-F-_1",0
"791","T9_9","P2T3_L-F-_1",0
"792","T6_3","P2T3_L-F-_1",0
"793","T6_4","P2T3_L-F-_1",0
"794","T6_7","P2T3_L-F-_1",0
"795","T6_9","P2T3_L-F-_1",0
"796","T6_11","P2T3_L-F-_1",0
"797","T6_13","P2T3_L-F-_1",0
"798","T9_1","P2T3_L-F-_1",0
"799","T9_2","P2T3_L-F-_1",0
"800","T9_4","P2T3_L-F-_1",0
"801","T9_5","P2T3_L-F-_1",0
"802","T9_6","P2T3_L-F-_1",0
"803","T9_8","P2T3_L-F-_1",0
"804","T9_10","P2T3_L-F-_1",0
"805","T9_11","P2T3_L-F-_1",0
"806","T9_12","P2T3_L-F-_1",0
"807","T9_13","P2T3_L-F-_1",0
"808","T12_9","P2T3_L-F-_1",0
"809","T12_10","P2T3_L-F-_1",0
"810","T12_2","P2T3_L-F-_1",0
"811","T12_3","P2T3_L-F-_1",0
"812","T12_5","P2T3_L-F-_1",0
"813","T12_6","P2T3_L-F-_1",0
"814","T12_7","P2T3_L-F-_1",0
"815","T12_8","P2T3_L-F-_1",0
"816","T12_12","P2T3_L-F-_1",0
"817","T12_13","P2T3_L-F-_1",0
"818","T12_4","P2T3_L-F-_1",0
"819","T12_1","P2T3_L-F-_1",0
"820","T15_18","P2T3_L-F-_1",0
"821","T15_9","P2T3_L-F-_1",0
"822","T15_13","P2T3_L-F-_1",0
"823","T15_21","P2T3_L-F-_1",0
"824","T15_8","P2T3_L-F-_1",0
"825","T15_20","P2T3_L-F-_1",0
"826","T15_5","P2T3_L-F-_1",0
"827","T15_16","P2T3_L-F-_1",0
"828","T15_4","P2T3_L-F-_1",0
"829","T15_12","P2T3_L-F-_1",0
"830","T15_22","P2T3_L-F-_1",0
"831","T15_25","P2T3_L-F-_1",0
"832","T21_5","P2T3_L-F-_1",0
"833","T15_1","P2T3_L-F-_1",0
"834","T15_2","P2T3_L-F-_1",0
"835","T15_10","P2T3_L-F-_1",0
"836","T15_11","P2T3_L-F-_1",0
"837","T15_19","P2T3_L-F-_1",0
"838","T15_23","P2T3_L-F-_1",0
"839","T15_24","P2T3_L-F-_1",0
"840","T15_6","P2T3_L-F-_1",0
"841","T21_2","P2T3_L-F-_1",0
"842","T15_15","P2T3_L-F-_1",0
"843","T15_3","P2T3_L-F-_1",0
"844","T15_14","P2T3_L-F-_1",0
"845","T18_9","P2T3_L-F-_1",0
"846","T18_17","P2T3_L-F-_1",0
"847","T18_19","P2T3_L-F-_1",0
"848","T18_25","P2T3_L-F-_1",0
"849","T18_21","P2T3_L-F-_1",0
"850","T18_22","P2T3_L-F-_1",0
"851","T15_7","P2T3_L-F-_1",0
"852","T18_2","P2T3_L-F-_1",0
"853","T18_3","P2T3_L-F-_1",0
"854","T18_4","P2T3_L-F-_1",0
"855","T18_6","P2T3_L-F-_1",0
"856","T18_7","P2T3_L-F-_1",0
"857","T18_15","P2T3_L-F-_1",0
"858","T18_1","P2T3_L-F-_1",0
"859","T18_24","P2T3_L-F-_1",0
"860","T18_11","P2T3_L-F-_1",0
"861","T18_12","P2T3_L-F-_1",0
"862","T18_16","P2T3_L-F-_1",0
"863","T18_18","P2T3_L-F-_1",0
"864","T18_8","P2T3_L-F-_1",0
"865","T18_13","P2T3_L-F-_1",0
"866","T18_23","P2T3_L-F-_1",0
"867","T18_10","P2T3_L-F-_1",0
"868","T18_20","P2T3_L-F-_1",0
"869","T18_26","P2T3_L-F-_1",0
"870","T18_14","P2T3_L-F-_1",0
"871","T12_11","P2T3_L-F-_1",0
"872","T15_17","P2T3_L-F-_1",0
"873","T18_5","P2T3_L-F-_1",0
"874","T21_1","P2T3_L-F-_1",0
"875","T21_3","P2T3_L-F-_1",0
"876","T21_4","P2T3_L-F-_1",0
"877","T21_6","P2T3_L-F-_1",0
"878","T21_7","P2T3_L-F-_1",0
"879","T21_8","P2T3_L-F-_1",0
"880","T21_9","P2T3_L-F-_1",0
"881","T21_10","P2T3_L-F-_1",0
"882","T21_11","P2T3_L-F-_1",0
"883","T21_12","P2T3_L-F-_1",0
"884","T21_13","P2T3_L-F-_1",0
"885","T21_14","P2T3_L-F-_1",0
"886","T21_15","P2T3_L-F-_1",0
"887","T21_16","P2T3_L-F-_1",0
"888","T21_17","P2T3_L-F-_1",0
"889","T21_18","P2T3_L-F-_1",0
"890","T21_19","P2T3_L-F-_1",0
"891","T21_20","P2T3_L-F-_1",0
"892","T21_21","P2T3_L-F-_1",0
"893","T21_22","P2T3_L-F-_1",0
"894","T21_23","P2T3_L-F-_1",0
"895","T21_24","P2T3_L-F-_1",0
"896","T21_25","P2T3_L-F-_1",0
"897","T3_2","P2T3_L-F-_3",1
"898","T3_4","P2T3_L-F-_3",1
"899","T3_6","P2T3_L-F-_3",1
"900","T3_7","P2T3_L-F-_3",1
"901","T3_8","P2T3_L-F-_3",1
"902","T3_10","P2T3_L-F-_3",1
"903","T3_11","P2T3_L-F-_3",1
"904","T3_12","P2T3_L-F-_3",1
"905","T3_13","P2T3_L-F-_3",1
"906","T3_9","P2T3_L-F-_3",1
"907","T3_3","P2T3_L-F-_3",1
"908","T3_5","P2T3_L-F-_3",1
"909","T3_1","P2T3_L-F-_3",1
"910","T9_7","P2T3_L-F-_3",0
"911","T9_3","P2T3_L-F-_3",1
"912","T6_1","P2T3_L-F-_3",1
"913","T6_2","P2T3_L-F-_3",0
"914","T6_5","P2T3_L-F-_3",0
"915","T6_6","P2T3_L-F-_3",0
"916","T6_8","P2T3_L-F-_3",0
"917","T6_10","P2T3_L-F-_3",0
"918","T6_12","P2T3_L-F-_3",0
"919","T9_9","P2T3_L-F-_3",0
"920","T6_3","P2T3_L-F-_3",0
"921","T6_4","P2T3_L-F-_3",0
"922","T6_7","P2T3_L-F-_3",0
"923","T6_9","P2T3_L-F-_3",0
"924","T6_11","P2T3_L-F-_3",0
"925","T6_13","P2T3_L-F-_3",0
"926","T9_1","P2T3_L-F-_3",0
"927","T9_2","P2T3_L-F-_3",0
"928","T9_4","P2T3_L-F-_3",0
"929","T9_5","P2T3_L-F-_3",0
"930","T9_6","P2T3_L-F-_3",0
"931","T9_8","P2T3_L-F-_3",0
"932","T9_10","P2T3_L-F-_3",0
"933","T9_11","P2T3_L-F-_3",0
"934","T9_12","P2T3_L-F-_3",0
"935","T9_13","P2T3_L-F-_3",0
"936","T12_9","P2T3_L-F-_3",0
"937","T12_10","P2T3_L-F-_3",0
"938","T12_2","P2T3_L-F-_3",0
"939","T12_3","P2T3_L-F-_3",0
"940","T12_5","P2T3_L-F-_3",0
"941","T12_6","P2T3_L-F-_3",0
"942","T12_7","P2T3_L-F-_3",0
"943","T12_8","P2T3_L-F-_3",0
"944","T12_12","P2T3_L-F-_3",0
"945","T12_13","P2T3_L-F-_3",0
"946","T12_4","P2T3_L-F-_3",0
"947","T12_1","P2T3_L-F-_3",0
"948","T15_18","P2T3_L-F-_3",0
"949","T15_9","P2T3_L-F-_3",0
"950","T15_13","P2T3_L-F-_3",0
"951","T15_21","P2T3_L-F-_3",0
"952","T15_8","P2T3_L-F-_3",0
"953","T15_20","P2T3_L-F-_3",0
"954","T15_5","P2T3_L-F-_3",0
"955","T15_16","P2T3_L-F-_3",0
"956","T15_4","P2T3_L-F-_3",0
"957","T15_12","P2T3_L-F-_3",0
"958","T15_22","P2T3_L-F-_3",0
"959","T15_25","P2T3_L-F-_3",0
"960","T21_5","P2T3_L-F-_3",0
"961","T15_1","P2T3_L-F-_3",0
"962","T15_2","P2T3_L-F-_3",0
"963","T15_10","P2T3_L-F-_3",0
"964","T15_11","P2T3_L-F-_3",0
"965","T15_19","P2T3_L-F-_3",0
"966","T15_23","P2T3_L-F-_3",0
"967","T15_24","P2T3_L-F-_3",0
"968","T15_6","P2T3_L-F-_3",0
"969","T21_2","P2T3_L-F-_3",0
"970","T15_15","P2T3_L-F-_3",0
"971","T15_3","P2T3_L-F-_3",0
"972","T15_14","P2T3_L-F-_3",0
"973","T18_9","P2T3_L-F-_3",0
"974","T18_17","P2T3_L-F-_3",0
"975","T18_19","P2T3_L-F-_3",0
"976","T18_25","P2T3_L-F-_3",0
"977","T18_21","P2T3_L-F-_3",0
"978","T18_22","P2T3_L-F-_3",0
"979","T15_7","P2T3_L-F-_3",0
"980","T18_2","P2T3_L-F-_3",0
"981","T18_3","P2T3_L-F-_3",0
"982","T18_4","P2T3_L-F-_3",0
"983","T18_6","P2T3_L-F-_3",0
"984","T18_7","P2T3_L-F-_3",0
"985","T18_15","P2T3_L-F-_3",0
"986","T18_1","P2T3_L-F-_3",0
"987","T18_24","P2T3_L-F-_3",0
"988","T18_11","P2T3_L-F-_3",0
"989","T18_12","P2T3_L-F-_3",0
"990","T18_16","P2T3_L-F-_3",0
"991","T18_18","P2T3_L-F-_3",0
"992","T18_8","P2T3_L-F-_3",0
"993","T18_13","P2T3_L-F-_3",0
"994","T18_23","P2T3_L-F-_3",0
"995","T18_10","P2T3_L-F-_3",0
"996","T18_20","P2T3_L-F-_3",0
"997","T18_26","P2T3_L-F-_3",0
"998","T18_14","P2T3_L-F-_3",0
"999","T12_11","P2T3_L-F-_3",0
"1000","T15_17","P2T3_L-F-_3",0
"1001","T18_5","P2T3_L-F-_3",0
"1002","T21_1","P2T3_L-F-_3",0
"1003","T21_3","P2T3_L-F-_3",0
"1004","T21_4","P2T3_L-F-_3",0
"1005","T21_6","P2T3_L-F-_3",0
"1006","T21_7","P2T3_L-F-_3",0
"1007","T21_8","P2T3_L-F-_3",0
"1008","T21_9","P2T3_L-F-_3",0
"1009","T21_10","P2T3_L-F-_3",0
"1010","T21_11","P2T3_L-F-_3",0
"1011","T21_12","P2T3_L-F-_3",0
"1012","T21_13","P2T3_L-F-_3",0
"1013","T21_14","P2T3_L-F-_3",0
"1014","T21_15","P2T3_L-F-_3",0
"1015","T21_16","P2T3_L-F-_3",0
"1016","T21_17","P2T3_L-F-_3",0
"1017","T21_18","P2T3_L-F-_3",0
"1018","T21_19","P2T3_L-F-_3",0
"1019","T21_20","P2T3_L-F-_3",0
"1020","T21_21","P2T3_L-F-_3",0
"1021","T21_22","P2T3_L-F-_3",0
"1022","T21_23","P2T3_L-F-_3",0
"1023","T21_24","P2T3_L-F-_3",0
"1024","T21_25","P2T3_L-F-_3",0
"1025","T3_2","P2T6_C-F-_1",1
"1026","T3_4","P2T6_C-F-_1",1
"1027","T3_6","P2T6_C-F-_1",1
"1028","T3_7","P2T6_C-F-_1",1
"1029","T3_8","P2T6_C-F-_1",1
"1030","T3_10","P2T6_C-F-_1",1
"1031","T3_11","P2T6_C-F-_1",1
"1032","T3_12","P2T6_C-F-_1",1
"1033","T3_13","P2T6_C-F-_1",1
"1034","T3_9","P2T6_C-F-_1",1
"1035","T3_3","P2T6_C-F-_1",1
"1036","T3_5","P2T6_C-F-_1",1
"1037","T3_1","P2T6_C-F-_1",1
"1038","T9_7","P2T6_C-F-_1",1
"1039","T9_3","P2T6_C-F-_1",1
"1040","T6_1","P2T6_C-F-_1",0
"1041","T6_2","P2T6_C-F-_1",0
"1042","T6_5","P2T6_C-F-_1",0
"1043","T6_6","P2T6_C-F-_1",0
"1044","T6_8","P2T6_C-F-_1",0
"1045","T6_10","P2T6_C-F-_1",0
"1046","T6_12","P2T6_C-F-_1",0
"1047","T9_9","P2T6_C-F-_1",0
"1048","T6_3","P2T6_C-F-_1",0
"1049","T6_4","P2T6_C-F-_1",0
"1050","T6_7","P2T6_C-F-_1",0
"1051","T6_9","P2T6_C-F-_1",0
"1052","T6_11","P2T6_C-F-_1",0
"1053","T6_13","P2T6_C-F-_1",0
"1054","T9_1","P2T6_C-F-_1",0
"1055","T9_2","P2T6_C-F-_1",0
"1056","T9_4","P2T6_C-F-_1",0
"1057","T9_5","P2T6_C-F-_1",0
"1058","T9_6","P2T6_C-F-_1",0
"1059","T9_8","P2T6_C-F-_1",0
"1060","T9_10","P2T6_C-F-_1",0
"1061","T9_11","P2T6_C-F-_1",0
"1062","T9_12","P2T6_C-F-_1",0
"1063","T9_13","P2T6_C-F-_1",0
"1064","T12_9","P2T6_C-F-_1",0
"1065","T12_10","P2T6_C-F-_1",0
"1066","T12_2","P2T6_C-F-_1",0
"1067","T12_3","P2T6_C-F-_1",0
"1068","T12_5","P2T6_C-F-_1",0
"1069","T12_6","P2T6_C-F-_1",0
"1070","T12_7","P2T6_C-F-_1",0
"1071","T12_8","P2T6_C-F-_1",0
"1072","T12_12","P2T6_C-F-_1",0
"1073","T12_13","P2T6_C-F-_1",0
"1074","T12_4","P2T6_C-F-_1",0
"1075","T12_1","P2T6_C-F-_1",0
"1076","T15_18","P2T6_C-F-_1",0
"1077","T15_9","P2T6_C-F-_1",0
"1078","T15_13","P2T6_C-F-_1",0
"1079","T15_21","P2T6_C-F-_1",0
"1080","T15_8","P2T6_C-F-_1",0
"1081","T15_20","P2T6_C-F-_1",0
"1082","T15_5","P2T6_C-F-_1",0
"1083","T15_16","P2T6_C-F-_1",0
"1084","T15_4","P2T6_C-F-_1",0
"1085","T15_12","P2T6_C-F-_1",0
"1086","T15_22","P2T6_C-F-_1",0
"1087","T15_25","P2T6_C-F-_1",0
"1088","T21_5","P2T6_C-F-_1",0
"1089","T15_1","P2T6_C-F-_1",0
"1090","T15_2","P2T6_C-F-_1",0
"1091","T15_10","P2T6_C-F-_1",0
"1092","T15_11","P2T6_C-F-_1",0
"1093","T15_19","P2T6_C-F-_1",0
"1094","T15_23","P2T6_C-F-_1",0
"1095","T15_24","P2T6_C-F-_1",0
"1096","T15_6","P2T6_C-F-_1",0
"1097","T21_2","P2T6_C-F-_1",0
"1098","T15_15","P2T6_C-F-_1",0
"1099","T15_3","P2T6_C-F-_1",0
"1100","T15_14","P2T6_C-F-_1",0
"1101","T18_9","P2T6_C-F-_1",0
"1102","T18_17","P2T6_C-F-_1",0
"1103","T18_19","P2T6_C-F-_1",0
"1104","T18_25","P2T6_C-F-_1",0
"1105","T18_21","P2T6_C-F-_1",0
"1106","T18_22","P2T6_C-F-_1",0
"1107","T15_7","P2T6_C-F-_1",0
"1108","T18_2","P2T6_C-F-_1",0
"1109","T18_3","P2T6_C-F-_1",0
"1110","T18_4","P2T6_C-F-_1",0
"1111","T18_6","P2T6_C-F-_1",0
"1112","T18_7","P2T6_C-F-_1",0
"1113","T18_15","P2T6_C-F-_1",0
"1114","T18_1","P2T6_C-F-_1",0
"1115","T18_24","P2T6_C-F-_1",0
"1116","T18_11","P2T6_C-F-_1",0
"1117","T18_12","P2T6_C-F-_1",0
"1118","T18_16","P2T6_C-F-_1",0
"1119","T18_18","P2T6_C-F-_1",0
"1120","T18_8","P2T6_C-F-_1",0
"1121","T18_13","P2T6_C-F-_1",0
"1122","T18_23","P2T6_C-F-_1",0
"1123","T18_10","P2T6_C-F-_1",0
"1124","T18_20","P2T6_C-F-_1",0
"1125","T18_26","P2T6_C-F-_1",0
"1126","T18_14","P2T6_C-F-_1",0
"1127","T12_11","P2T6_C-F-_1",0
"1128","T15_17","P2T6_C-F-_1",0
"1129","T18_5","P2T6_C-F-_1",0
"1130","T21_1","P2T6_C-F-_1",0
"1131","T21_3","P2T6_C-F-_1",0
"1132","T21_4","P2T6_C-F-_1",0
"1133","T21_6","P2T6_C-F-_1",0
"1134","T21_7","P2T6_C-F-_1",0
"1135","T21_8","P2T6_C-F-_1",0
"1136","T21_9","P2T6_C-F-_1",0
"1137","T21_10","P2T6_C-F-_1",0
"1138","T21_11","P2T6_C-F-_1",0
"1139","T21_12","P2T6_C-F-_1",0
"1140","T21_13","P2T6_C-F-_1",0
"1141","T21_14","P2T6_C-F-_1",0
"1142","T21_15","P2T6_C-F-_1",0
"1143","T21_16","P2T6_C-F-_1",0
"1144","T21_17","P2T6_C-F-_1",0
"1145","T21_18","P2T6_C-F-_1",0
"1146","T21_19","P2T6_C-F-_1",0
"1147","T21_20","P2T6_C-F-_1",0
"1148","T21_21","P2T6_C-F-_1",0
"1149","T21_22","P2T6_C-F-_1",0
"1150","T21_23","P2T6_C-F-_1",0
"1151","T21_24","P2T6_C-F-_1",0
"1152","T21_25","P2T6_C-F-_1",0
"1153","T3_2","P2T9_WT_1",1
"1154","T3_4","P2T9_WT_1",1
"1155","T3_6","P2T9_WT_1",1
"1156","T3_7","P2T9_WT_1",1
"1157","T3_8","P2T9_WT_1",1
"1158","T3_10","P2T9_WT_1",1
"1159","T3_11","P2T9_WT_1",1
"1160","T3_12","P2T9_WT_1",1
"1161","T3_13","P2T9_WT_1",1
"1162","T3_9","P2T9_WT_1",1
"1163","T3_3","P2T9_WT_1",1
"1164","T3_5","P2T9_WT_1",1
"1165","T3_1","P2T9_WT_1",1
"1166","T9_7","P2T9_WT_1",1
"1167","T9_3","P2T9_WT_1",1
"1168","T6_1","P2T9_WT_1",0
"1169","T6_2","P2T9_WT_1",0
"1170","T6_5","P2T9_WT_1",0
"1171","T6_6","P2T9_WT_1",0
"1172","T6_8","P2T9_WT_1",0
"1173","T6_10","P2T9_WT_1",0
"1174","T6_12","P2T9_WT_1",0
"1175","T9_9","P2T9_WT_1",0
"1176","T6_3","P2T9_WT_1",0
"1177","T6_4","P2T9_WT_1",0
"1178","T6_7","P2T9_WT_1",0
"1179","T6_9","P2T9_WT_1",0
"1180","T6_11","P2T9_WT_1",0
"1181","T6_13","P2T9_WT_1",0
"1182","T9_1","P2T9_WT_1",0
"1183","T9_2","P2T9_WT_1",0
"1184","T9_4","P2T9_WT_1",0
"1185","T9_5","P2T9_WT_1",0
"1186","T9_6","P2T9_WT_1",0
"1187","T9_8","P2T9_WT_1",0
"1188","T9_10","P2T9_WT_1",0
"1189","T9_11","P2T9_WT_1",0
"1190","T9_12","P2T9_WT_1",0
"1191","T9_13","P2T9_WT_1",0
"1192","T12_9","P2T9_WT_1",0
"1193","T12_10","P2T9_WT_1",0
"1194","T12_2","P2T9_WT_1",0
"1195","T12_3","P2T9_WT_1",0
"1196","T12_5","P2T9_WT_1",0
"1197","T12_6","P2T9_WT_1",0
"1198","T12_7","P2T9_WT_1",0
"1199","T12_8","P2T9_WT_1",0
"1200","T12_12","P2T9_WT_1",0
"1201","T12_13","P2T9_WT_1",0
"1202","T12_4","P2T9_WT_1",0
"1203","T12_1","P2T9_WT_1",0
"1204","T15_18","P2T9_WT_1",0
"1205","T15_9","P2T9_WT_1",0
"1206","T15_13","P2T9_WT_1",0
"1207","T15_21","P2T9_WT_1",0
"1208","T15_8","P2T9_WT_1",0
"1209","T15_20","P2T9_WT_1",0
"1210","T15_5","P2T9_WT_1",0
"1211","T15_16","P2T9_WT_1",0
"1212","T15_4","P2T9_WT_1",0
"1213","T15_12","P2T9_WT_1",0
"1214","T15_22","P2T9_WT_1",0
"1215","T15_25","P2T9_WT_1",0
"1216","T21_5","P2T9_WT_1",0
"1217","T15_1","P2T9_WT_1",0
"1218","T15_2","P2T9_WT_1",0
"1219","T15_10","P2T9_WT_1",0
"1220","T15_11","P2T9_WT_1",0
"1221","T15_19","P2T9_WT_1",0
"1222","T15_23","P2T9_WT_1",0
"1223","T15_24","P2T9_WT_1",0
"1224","T15_6","P2T9_WT_1",0
"1225","T21_2","P2T9_WT_1",0
"1226","T15_15","P2T9_WT_1",0
"1227","T15_3","P2T9_WT_1",0
"1228","T15_14","P2T9_WT_1",0
"1229","T18_9","P2T9_WT_1",0
"1230","T18_17","P2T9_WT_1",0
"1231","T18_19","P2T9_WT_1",0
"1232","T18_25","P2T9_WT_1",0
"1233","T18_21","P2T9_WT_1",0
"1234","T18_22","P2T9_WT_1",0
"1235","T15_7","P2T9_WT_1",0
"1236","T18_2","P2T9_WT_1",0
"1237","T18_3","P2T9_WT_1",0
"1238","T18_4","P2T9_WT_1",0
"1239","T18_6","P2T9_WT_1",0
"1240","T18_7","P2T9_WT_1",0
"1241","T18_15","P2T9_WT_1",0
"1242","T18_1","P2T9_WT_1",0
"1243","T18_24","P2T9_WT_1",0
"1244","T18_11","P2T9_WT_1",0
"1245","T18_12","P2T9_WT_1",0
"1246","T18_16","P2T9_WT_1",0
"1247","T18_18","P2T9_WT_1",0
"1248","T18_8","P2T9_WT_1",0
"1249","T18_13","P2T9_WT_1",0
"1250","T18_23","P2T9_WT_1",0
"1251","T18_10","P2T9_WT_1",0
"1252","T18_20","P2T9_WT_1",0
"1253","T18_26","P2T9_WT_1",0
"1254","T18_14","P2T9_WT_1",0
"1255","T12_11","P2T9_WT_1",0
"1256","T15_17","P2T9_WT_1",0
"1257","T18_5","P2T9_WT_1",0
"1258","T21_1","P2T9_WT_1",0
"1259","T21_3","P2T9_WT_1",0
"1260","T21_4","P2T9_WT_1",0
"1261","T21_6","P2T9_WT_1",0
"1262","T21_7","P2T9_WT_1",0
"1263","T21_8","P2T9_WT_1",0
"1264","T21_9","P2T9_WT_1",0
"1265","T21_10","P2T9_WT_1",0
"1266","T21_11","P2T9_WT_1",0
"1267","T21_12","P2T9_WT_1",0
"1268","T21_13","P2T9_WT_1",0
"1269","T21_14","P2T9_WT_1",0
"1270","T21_15","P2T9_WT_1",0
"1271","T21_16","P2T9_WT_1",0
"1272","T21_17","P2T9_WT_1",0
"1273","T21_18","P2T9_WT_1",0
"1274","T21_19","P2T9_WT_1",0
"1275","T21_20","P2T9_WT_1",0
"1276","T21_21","P2T9_WT_1",0
"1277","T21_22","P2T9_WT_1",0
"1278","T21_23","P2T9_WT_1",0
"1279","T21_24","P2T9_WT_1",0
"1280","T21_25","P2T9_WT_1",0
"1281","T3_2","P2T3_L-F-_2",1
"1282","T3_4","P2T3_L-F-_2",1
"1283","T3_6","P2T3_L-F-_2",1
"1284","T3_7","P2T3_L-F-_2",1
"1285","T3_8","P2T3_L-F-_2",1
"1286","T3_10","P2T3_L-F-_2",1
"1287","T3_11","P2T3_L-F-_2",1
"1288","T3_12","P2T3_L-F-_2",1
"1289","T3_13","P2T3_L-F-_2",1
