"","Phage","Bacteria","Status"
"4033","P2T15_L-F-_2","T12_10",0
"4034","P2T15_L-F-_3","T12_10",0
"4035","P2T15_L-C-_1","T12_10",1
"4036","P2T15_L-C-_2","T12_10",1
"4037","P2T15_L-C-_3","T12_10",1
"4038","P2T18_WT_1","T12_10",1
"4039","P2T18_WT_2","T12_10",1
"4040","P2T18_WT_3","T12_10",1
"4041","P2T18_C-F-_1","T12_10",1
"4042","P2T18_C-F-_2","T12_10",1
"4043","P2T18_C-F-_3","T12_10",1
"4044","P2T18_L-C-_1","T12_10",1
"4045","P2T18_L-C-_2","T12_10",1
"4046","P2T18_L-C-_3","T12_10",1
"4047","P2T21_WT_1","T12_10",1
"4048","P2T21_WT_2","T12_10",0
"4049","P2T21_WT_3","T12_10",0
"4050","P2T21_C-F-_1","T12_10",1
"4051","P2T21_C-F-_2","T12_10",1
"4052","P2T21_C-F-_3","T12_10",1
"4053","P2T21_L-F-_1","T12_10",0
"4054","P2T21_L-F-_2","T12_10",0
"4055","P2T21_L-F-_3","T12_10",0
"4056","P2T21_L-C-_1","T12_10",1
"4057","P2T21_L-C-_2","T12_10",1
"4058","P2T21_L-C-_3","T12_10",1
"4059","P2T24_WT_1","T12_10",1
"4060","P2T24_WT_2","T12_10",1
"4061","P2T24_WT_3","T12_10",1
"4062","P2T24_C-F-_1","T12_10",1
"4063","P2T24_C-F-_2","T12_10",1
"4064","P2T24_C-F-_3","T12_10",1
"4065","P2T24_L-C-_1","T12_10",1
"4066","P2T24_L-C-_2","T12_10",1
"4067","P2T24_L-C-_3","T12_10",1
"4068","P2T3_WT_1","T12_11",0
"4069","P2T3_WT_2","T12_11",0
"4070","P2T3_WT_3","T12_11",0
"4071","P2T3_C-F-_1","T12_11",0
"4072","P2T3_C-F-_2","T12_11",0
"4073","P2T3_C-F-_3","T12_11",0
"4074","P2T3_L-F-_1","T12_11",0
"4075","P2T3_L-F-_2","T12_11",0
"4076","P2T3_L-F-_3","T12_11",0
"4077","P2T6_WT_1","T12_11",0
"4078","P2T6_WT_2","T12_11",0
"4079","P2T6_WT_3","T12_11",0
"4080","P2T6_C-F-_1","T12_11",0
"4081","P2T6_C-F-_2","T12_11",0
"4082","P2T6_C-F-_3","T12_11",0
"4083","P2T6_L-F-_1","T12_11",0
"4084","P2T6_L-F-_2","T12_11",0
"4085","P2T6_L-F-_3","T12_11",0
"4086","P2T9_WT_1","T12_11",0
"4087","P2T9_WT_2","T12_11",0
"4088","P2T9_WT_3","T12_11",0
"4089","P2T9_C-F-_1","T12_11",0
"4090","P2T9_C-F-_2","T12_11",0
"4091","P2T9_C-F-_3","T12_11",0
"4092","P2T9_L-F-_1","T12_11",0
"4093","P2T9_L-F-_2","T12_11",0
"4094","P2T9_L-F-_3","T12_11",0
"4095","P2T9_L-C-_1","T12_11",0
"4096","P2T9_L-C-_2","T12_11",0
"4097","P2T9_L-C-_3","T12_11",0
"4098","P2T12_WT_1","T12_11",0
"4099","P2T12_WT_2","T12_11",0
"4100","P2T12_WT_3","T12_11",0
"4101","P2T12_C-F-_1","T12_11",0
"4102","P2T12_C-F-_2","T12_11",0
"4103","P2T12_L-F-_1","T12_11",0
"4104","P2T12_L-F-_2","T12_11",0
"4105","P2T12_L-F-_3","T12_11",0
"4106","P2T12_L-C-_1","T12_11",0
"4107","P2T12_L-C-_2","T12_11",0
"4108","P2T12_L-C-_3","T12_11",0
"4109","P2T15_WT_1","T12_11",0
"4110","P2T15_WT_2","T12_11",0
"4111","P2T15_WT_3","T12_11",0
"4112","P2T15_C-F-_1","T12_11",0
"4113","P2T15_C-F-_2","T12_11",0
"4114","P2T15_C-F-_3","T12_11",0
"4115","P2T15_L-F-_1","T12_11",0
"4116","P2T15_L-F-_2","T12_11",0
"4117","P2T15_L-F-_3","T12_11",0
"4118","P2T15_L-C-_1","T12_11",0
"4119","P2T15_L-C-_2","T12_11",0
"4120","P2T15_L-C-_3","T12_11",0
"4121","P2T18_WT_1","T12_11",0
"4122","P2T18_WT_2","T12_11",0
"4123","P2T18_WT_3","T12_11",0
"4124","P2T18_C-F-_1","T12_11",0
"4125","P2T18_C-F-_2","T12_11",0
"4126","P2T18_C-F-_3","T12_11",0
"4127","P2T18_L-C-_1","T12_11",0
"4128","P2T18_L-C-_2","T12_11",0
"4129","P2T18_L-C-_3","T12_11",0
"4130","P2T21_WT_1","T12_11",0
"4131","P2T21_WT_2","T12_11",0
"4132","P2T21_WT_3","T12_11",0
"4133","P2T21_C-F-_1","T12_11",0
"4134","P2T21_C-F-_2","T12_11",0
"4135","P2T21_C-F-_3","T12_11",0
"4136","P2T21_L-F-_1","T12_11",0
"4137","P2T21_L-F-_2","T12_11",0
"4138","P2T21_L-F-_3","T12_11",0
"4139","P2T21_L-C-_1","T12_11",0
"4140","P2T21_L-C-_2","T12_11",0
"4141","P2T21_L-C-_3","T12_11",0
"4142","P2T24_WT_1","T12_11",0
"4143","P2T24_WT_2","T12_11",0
"4144","P2T24_WT_3","T12_11",0
"4145","P2T24_C-F-_1","T12_11",0
"4146","P2T24_C-F-_2","T12_11",0
"4147","P2T24_C-F-_3","T12_11",0
"4148","P2T24_L-C-_1","T12_11",0
"4149","P2T24_L-C-_2","T12_11",0
"4150","P2T24_L-C-_3","T12_11",0
"4151","P2T3_WT_1","T12_12",0
"4152","P2T3_WT_2","T12_12",0
"4153","P2T3_WT_3","T12_12",0
"4154","P2T3_C-F-_1","T12_12",0
"4155","P2T3_C-F-_2","T12_12",0
"4156","P2T3_C-F-_3","T12_12",0
"4157","P2T3_L-F-_1","T12_12",0
"4158","P2T3_L-F-_2","T12_12",0
"4159","P2T3_L-F-_3","T12_12",0
"4160","P2T6_WT_1","T12_12",0
"4161","P2T6_WT_2","T12_12",0
"4162","P2T6_WT_3","T12_12",0
"4163","P2T6_C-F-_1","T12_12",0
"4164","P2T6_C-F-_2","T12_12",0
"4165","P2T6_C-F-_3","T12_12",0
"4166","P2T6_L-F-_1","T12_12",0
"4167","P2T6_L-F-_2","T12_12",0
"4168","P2T6_L-F-_3","T12_12",0
"4169","P2T9_WT_1","T12_12",0
"4170","P2T9_WT_2","T12_12",0
"4171","P2T9_WT_3","T12_12",0
"4172","P2T9_C-F-_1","T12_12",0
"4173","P2T9_C-F-_2","T12_12",0
"4174","P2T9_C-F-_3","T12_12",0
"4175","P2T9_L-F-_1","T12_12",0
"4176","P2T9_L-F-_2","T12_12",0
"4177","P2T9_L-F-_3","T12_12",0
"4178","P2T9_L-C-_1","T12_12",0
"4179","P2T9_L-C-_2","T12_12",1
"4180","P2T9_L-C-_3","T12_12",0
"4181","P2T12_WT_1","T12_12",1
"4182","P2T12_WT_2","T12_12",0
"4183","P2T12_WT_3","T12_12",0
"4184","P2T12_C-F-_1","T12_12",0
"4185","P2T12_C-F-_2","T12_12",1
"4186","P2T12_L-F-_1","T12_12",1
"4187","P2T12_L-F-_2","T12_12",0
"4188","P2T12_L-F-_3","T12_12",1
"4189","P2T12_L-C-_1","T12_12",0
"4190","P2T12_L-C-_2","T12_12",0
"4191","P2T12_L-C-_3","T12_12",1
"4192","P2T15_WT_1","T12_12",1
"4193","P2T15_WT_2","T12_12",0
"4194","P2T15_WT_3","T12_12",1
"4195","P2T15_C-F-_1","T12_12",1
"4196","P2T15_C-F-_2","T12_12",1
"4197","P2T15_C-F-_3","T12_12",1
"4198","P2T15_L-F-_1","T12_12",1
"4199","P2T15_L-F-_2","T12_12",0
"4200","P2T15_L-F-_3","T12_12",0
"4201","P2T15_L-C-_1","T12_12",1
"4202","P2T15_L-C-_2","T12_12",1
"4203","P2T15_L-C-_3","T12_12",1
"4204","P2T18_WT_1","T12_12",1
"4205","P2T18_WT_2","T12_12",1
"4206","P2T18_WT_3","T12_12",1
"4207","P2T18_C-F-_1","T12_12",1
"4208","P2T18_C-F-_2","T12_12",1
"4209","P2T18_C-F-_3","T12_12",1
"4210","P2T18_L-C-_1","T12_12",1
"4211","P2T18_L-C-_2","T12_12",1
"4212","P2T18_L-C-_3","T12_12",1
"4213","P2T21_WT_1","T12_12",1
"4214","P2T21_WT_2","T12_12",0
"4215","P2T21_WT_3","T12_12",0
"4216","P2T21_C-F-_1","T12_12",1
"4217","P2T21_C-F-_2","T12_12",1
"4218","P2T21_C-F-_3","T12_12",1
"4219","P2T21_L-F-_1","T12_12",0
"4220","P2T21_L-F-_2","T12_12",0
"4221","P2T21_L-F-_3","T12_12",0
"4222","P2T21_L-C-_1","T12_12",1
"4223","P2T21_L-C-_2","T12_12",1
"4224","P2T21_L-C-_3","T12_12",1
"4225","P2T24_WT_1","T12_12",1
"4226","P2T24_WT_2","T12_12",1
"4227","P2T24_WT_3","T12_12",1
"4228","P2T24_C-F-_1","T12_12",1
"4229","P2T24_C-F-_2","T12_12",1
"4230","P2T24_C-F-_3","T12_12",1
"4231","P2T24_L-C-_1","T12_12",1
"4232","P2T24_L-C-_2","T12_12",1
"4233","P2T24_L-C-_3","T12_12",1
"4234","P2T3_WT_1","T12_13",0
"4235","P2T3_WT_2","T12_13",0
"4236","P2T3_WT_3","T12_13",0
"4237","P2T3_C-F-_1","T12_13",0
"4238","P2T3_C-F-_2","T12_13",0
"4239","P2T3_C-F-_3","T12_13",0
"4240","P2T3_L-F-_1","T12_13",0
"4241","P2T3_L-F-_2","T12_13",0
"4242","P2T3_L-F-_3","T12_13",0
"4243","P2T6_WT_1","T12_13",0
"4244","P2T6_WT_2","T12_13",0
"4245","P2T6_WT_3","T12_13",0
"4246","P2T6_C-F-_1","T12_13",0
"4247","P2T6_C-F-_2","T12_13",0
"4248","P2T6_C-F-_3","T12_13",0
"4249","P2T6_L-F-_1","T12_13",0
"4250","P2T6_L-F-_2","T12_13",0
"4251","P2T6_L-F-_3","T12_13",0
"4252","P2T9_WT_1","T12_13",0
"4253","P2T9_WT_2","T12_13",0
"4254","P2T9_WT_3","T12_13",0
"4255","P2T9_C-F-_1","T12_13",0
"4256","P2T9_C-F-_2","T12_13",0
"4257","P2T9_C-F-_3","T12_13",0
"4258","P2T9_L-F-_1","T12_13",0
"4259","P2T9_L-F-_2","T12_13",0
"4260","P2T9_L-F-_3","T12_13",0
"4261","P2T9_L-C-_1","T12_13",0
"4262","P2T9_L-C-_2","T12_13",1
"4263","P2T9_L-C-_3","T12_13",0
"4264","P2T12_WT_1","T12_13",1
"4265","P2T12_WT_2","T12_13",0
"4266","P2T12_WT_3","T12_13",0
"4267","P2T12_C-F-_1","T12_13",0
"4268","P2T12_C-F-_2","T12_13",1
"4269","P2T12_L-F-_1","T12_13",1
"4270","P2T12_L-F-_2","T12_13",0
"4271","P2T12_L-F-_3","T12_13",1
"4272","P2T12_L-C-_1","T12_13",0
"4273","P2T12_L-C-_2","T12_13",0
"4274","P2T12_L-C-_3","T12_13",0
"4275","P2T15_WT_1","T12_13",1
"4276","P2T15_WT_2","T12_13",0
"4277","P2T15_WT_3","T12_13",1
"4278","P2T15_C-F-_1","T12_13",1
"4279","P2T15_C-F-_2","T12_13",1
"4280","P2T15_C-F-_3","T12_13",1
"4281","P2T15_L-F-_1","T12_13",1
"4282","P2T15_L-F-_2","T12_13",0
"4283","P2T15_L-F-_3","T12_13",0
"4284","P2T15_L-C-_1","T12_13",1
"4285","P2T15_L-C-_2","T12_13",1
"4286","P2T15_L-C-_3","T12_13",1
"4287","P2T18_WT_1","T12_13",1
"4288","P2T18_WT_2","T12_13",1
"4289","P2T18_WT_3","T12_13",1
"4290","P2T18_C-F-_1","T12_13",1
"4291","P2T18_C-F-_2","T12_13",1
"4292","P2T18_C-F-_3","T12_13",1
"4293","P2T18_L-C-_1","T12_13",1
"4294","P2T18_L-C-_2","T12_13",1
"4295","P2T18_L-C-_3","T12_13",1
"4296","P2T21_WT_1","T12_13",1
"4297","P2T21_WT_2","T12_13",0
"4298","P2T21_WT_3","T12_13",0
"4299","P2T21_C-F-_1","T12_13",1
"4300","P2T21_C-F-_2","T12_13",1
"4301","P2T21_C-F-_3","T12_13",1
"4302","P2T21_L-F-_1","T12_13",0
"4303","P2T21_L-F-_2","T12_13",0
"4304","P2T21_L-F-_3","T12_13",0
"4305","P2T21_L-C-_1","T12_13",1
"4306","P2T21_L-C-_2","T12_13",1
"4307","P2T21_L-C-_3","T12_13",1
"4308","P2T24_WT_1","T12_13",1
"4309","P2T24_WT_2","T12_13",1
"4310","P2T24_WT_3","T12_13",1
"4311","P2T24_C-F-_1","T12_13",1
"4312","P2T24_C-F-_2","T12_13",1
"4313","P2T24_C-F-_3","T12_13",1
"4314","P2T24_L-C-_1","T12_13",1
"4315","P2T24_L-C-_2","T12_13",1
"4316","P2T24_L-C-_3","T12_13",1
"4317","P2T3_WT_1","T15_1",0
"4318","P2T3_WT_2","T15_1",0
"4319","P2T3_WT_3","T15_1",0
"4320","P2T3_C-F-_1","T15_1",0
"4321","P2T3_C-F-_2","T15_1",0
"4322","P2T3_C-F-_3","T15_1",0
"4323","P2T3_L-F-_1","T15_1",0
"4324","P2T3_L-F-_2","T15_1",0
"4325","P2T3_L-F-_3","T15_1",0
"4326","P2T6_WT_1","T15_1",0
"4327","P2T6_WT_2","T15_1",0
"4328","P2T6_WT_3","T15_1",0
"4329","P2T6_C-F-_1","T15_1",0
"4330","P2T6_C-F-_2","T15_1",0
"4331","P2T6_C-F-_3","T15_1",0
"4332","P2T6_L-F-_1","T15_1",0
"4333","P2T6_L-F-_2","T15_1",0
"4334","P2T6_L-F-_3","T15_1",0
"4335","P2T9_WT_1","T15_1",0
"4336","P2T9_WT_2","T15_1",0
"4337","P2T9_WT_3","T15_1",0
"4338","P2T9_C-F-_1","T15_1",0
"4339","P2T9_C-F-_2","T15_1",0
"4340","P2T9_C-F-_3","T15_1",0
"4341","P2T9_L-F-_1","T15_1",0
"4342","P2T9_L-F-_2","T15_1",0
"4343","P2T9_L-F-_3","T15_1",0
"4344","P2T9_L-C-_1","T15_1",0
"4345","P2T9_L-C-_2","T15_1",0
"4346","P2T9_L-C-_3","T15_1",0
"4347","P2T12_WT_1","T15_1",0
"4348","P2T12_WT_2","T15_1",0
"4349","P2T12_WT_3","T15_1",0
"4350","P2T12_C-F-_1","T15_1",0
"4351","P2T12_C-F-_2","T15_1",0
"4352","P2T12_L-F-_1","T15_1",0
"4353","P2T12_L-F-_2","T15_1",0
"4354","P2T12_L-F-_3","T15_1",0
"4355","P2T12_L-C-_1","T15_1",0
"4356","P2T12_L-C-_2","T15_1",0
"4357","P2T12_L-C-_3","T15_1",0
"4358","P2T15_WT_1","T15_1",0
"4359","P2T15_WT_2","T15_1",0
"4360","P2T15_WT_3","T15_1",0
"4361","P2T15_C-F-_1","T15_1",1
"4362","P2T15_C-F-_2","T15_1",1
"4363","P2T15_C-F-_3","T15_1",1
"4364","P2T15_L-F-_1","T15_1",0
"4365","P2T15_L-F-_2","T15_1",0
"4366","P2T15_L-F-_3","T15_1",0
"4367","P2T15_L-C-_1","T15_1",0
"4368","P2T15_L-C-_2","T15_1",0
"4369","P2T15_L-C-_3","T15_1",0
"4370","P2T18_WT_1","T15_1",1
"4371","P2T18_WT_2","T15_1",1
"4372","P2T18_WT_3","T15_1",1
"4373","P2T18_C-F-_1","T15_1",1
"4374","P2T18_C-F-_2","T15_1",1
"4375","P2T18_C-F-_3","T15_1",1
"4376","P2T18_L-C-_1","T15_1",1
"4377","P2T18_L-C-_2","T15_1",1
"4378","P2T18_L-C-_3","T15_1",1
"4379","P2T21_WT_1","T15_1",0
"4380","P2T21_WT_2","T15_1",0
"4381","P2T21_WT_3","T15_1",0
"4382","P2T21_C-F-_1","T15_1",0
"4383","P2T21_C-F-_2","T15_1",0
"4384","P2T21_C-F-_3","T15_1",0
"4385","P2T21_L-F-_1","T15_1",0
"4386","P2T21_L-F-_2","T15_1",0
"4387","P2T21_L-F-_3","T15_1",0
"4388","P2T21_L-C-_1","T15_1",0
"4389","P2T21_L-C-_2","T15_1",0
"4390","P2T21_L-C-_3","T15_1",0
"4391","P2T24_WT_1","T15_1",1
"4392","P2T24_WT_2","T15_1",1
"4393","P2T24_WT_3","T15_1",1
"4394","P2T24_C-F-_1","T15_1",1
"4395","P2T24_C-F-_2","T15_1",1
"4396","P2T24_C-F-_3","T15_1",1
"4397","P2T24_L-C-_1","T15_1",0
"4398","P2T24_L-C-_2","T15_1",0
"4399","P2T24_L-C-_3","T15_1",1
"4400","P2T3_WT_1","T15_2",0
"4401","P2T3_WT_2","T15_2",0
"4402","P2T3_WT_3","T15_2",0
"4403","P2T3_C-F-_1","T15_2",0
"4404","P2T3_C-F-_2","T15_2",0
"4405","P2T3_C-F-_3","T15_2",0
"4406","P2T3_L-F-_1","T15_2",0
"4407","P2T3_L-F-_2","T15_2",0
"4408","P2T3_L-F-_3","T15_2",0
"4409","P2T6_WT_1","T15_2",0
"4410","P2T6_WT_2","T15_2",0
"4411","P2T6_WT_3","T15_2",0
"4412","P2T6_C-F-_1","T15_2",0
"4413","P2T6_C-F-_2","T15_2",0
"4414","P2T6_C-F-_3","T15_2",0
"4415","P2T6_L-F-_1","T15_2",0
"4416","P2T6_L-F-_2","T15_2",0
"4417","P2T6_L-F-_3","T15_2",0
"4418","P2T9_WT_1","T15_2",0
"4419","P2T9_WT_2","T15_2",0
"4420","P2T9_WT_3","T15_2",0
"4421","P2T9_C-F-_1","T15_2",0
"4422","P2T9_C-F-_2","T15_2",0
"4423","P2T9_C-F-_3","T15_2",0
"4424","P2T9_L-F-_1","T15_2",0
"4425","P2T9_L-F-_2","T15_2",0
"4426","P2T9_L-F-_3","T15_2",0
"4427","P2T9_L-C-_1","T15_2",0
"4428","P2T9_L-C-_2","T15_2",0
"4429","P2T9_L-C-_3","T15_2",0
"4430","P2T12_WT_1","T15_2",0
"4431","P2T12_WT_2","T15_2",0
"4432","P2T12_WT_3","T15_2",0
"4433","P2T12_C-F-_1","T15_2",0
"4434","P2T12_C-F-_2","T15_2",0
"4435","P2T12_L-F-_1","T15_2",0
"4436","P2T12_L-F-_2","T15_2",0
"4437","P2T12_L-F-_3","T15_2",0
"4438","P2T12_L-C-_1","T15_2",0
"4439","P2T12_L-C-_2","T15_2",0
"4440","P2T12_L-C-_3","T15_2",0
"4441","P2T15_WT_1","T15_2",0
"4442","P2T15_WT_2","T15_2",0
"4443","P2T15_WT_3","T15_2",0
"4444","P2T15_C-F-_1","T15_2",1
"4445","P2T15_C-F-_2","T15_2",1
"4446","P2T15_C-F-_3","T15_2",1
"4447","P2T15_L-F-_1","T15_2",0
"4448","P2T15_L-F-_2","T15_2",0
"4449","P2T15_L-F-_3","T15_2",0
"4450","P2T15_L-C-_1","T15_2",0
"4451","P2T15_L-C-_2","T15_2",0
"4452","P2T15_L-C-_3","T15_2",0
"4453","P2T18_WT_1","T15_2",1
"4454","P2T18_WT_2","T15_2",1
"4455","P2T18_WT_3","T15_2",1
"4456","P2T18_C-F-_1","T15_2",1
"4457","P2T18_C-F-_2","T15_2",1
"4458","P2T18_C-F-_3","T15_2",1
"4459","P2T18_L-C-_1","T15_2",1
"4460","P2T18_L-C-_2","T15_2",1
"4461","P2T18_L-C-_3","T15_2",1
"4462","P2T21_WT_1","T15_2",0
"4463","P2T21_WT_2","T15_2",0
"4464","P2T21_WT_3","T15_2",0
"4465","P2T21_C-F-_1","T15_2",0
"4466","P2T21_C-F-_2","T15_2",0
"4467","P2T21_C-F-_3","T15_2",0
"4468","P2T21_L-F-_1","T15_2",0
"4469","P2T21_L-F-_2","T15_2",0
"4470","P2T21_L-F-_3","T15_2",0
"4471","P2T21_L-C-_1","T15_2",0
"4472","P2T21_L-C-_2","T15_2",0
"4473","P2T21_L-C-_3","T15_2",0
"4474","P2T24_WT_1","T15_2",1
"4475","P2T24_WT_2","T15_2",0
"4476","P2T24_WT_3","T15_2",1
"4477","P2T24_C-F-_1","T15_2",1
"4478","P2T24_C-F-_2","T15_2",1
"4479","P2T24_C-F-_3","T15_2",1
"4480","P2T24_L-C-_1","T15_2",0
"4481","P2T24_L-C-_2","T15_2",0
"4482","P2T24_L-C-_3","T15_2",1
"4483","P2T3_WT_1","T15_3",0
"4484","P2T3_WT_2","T15_3",0
"4485","P2T3_WT_3","T15_3",0
"4486","P2T3_C-F-_1","T15_3",0
"4487","P2T3_C-F-_2","T15_3",0
"4488","P2T3_C-F-_3","T15_3",0
"4489","P2T3_L-F-_1","T15_3",0
"4490","P2T3_L-F-_2","T15_3",0
"4491","P2T3_L-F-_3","T15_3",0
"4492","P2T6_WT_1","T15_3",0
"4493","P2T6_WT_2","T15_3",0
"4494","P2T6_WT_3","T15_3",0
"4495","P2T6_C-F-_1","T15_3",0
"4496","P2T6_C-F-_2","T15_3",0
"4497","P2T6_C-F-_3","T15_3",0
"4498","P2T6_L-F-_1","T15_3",0
"4499","P2T6_L-F-_2","T15_3",0
"4500","P2T6_L-F-_3","T15_3",0
"4501","P2T9_WT_1","T15_3",0
"4502","P2T9_WT_2","T15_3",0
"4503","P2T9_WT_3","T15_3",0
"4504","P2T9_C-F-_1","T15_3",0
"4505","P2T9_C-F-_2","T15_3",0
"4506","P2T9_C-F-_3","T15_3",0
"4507","P2T9_L-F-_1","T15_3",0
"4508","P2T9_L-F-_2","T15_3",0
"4509","P2T9_L-F-_3","T15_3",0
"4510","P2T9_L-C-_1","T15_3",0
"4511","P2T9_L-C-_2","T15_3",0
"4512","P2T9_L-C-_3","T15_3",0
"4513","P2T12_WT_1","T15_3",0
"4514","P2T12_WT_2","T15_3",0
"4515","P2T12_WT_3","T15_3",0
"4516","P2T12_C-F-_1","T15_3",0
"4517","P2T12_C-F-_2","T15_3",0
"4518","P2T12_L-F-_1","T15_3",0
"4519","P2T12_L-F-_2","T15_3",0
"4520","P2T12_L-F-_3","T15_3",0
"4521","P2T12_L-C-_1","T15_3",0
"4522","P2T12_L-C-_2","T15_3",0
"4523","P2T12_L-C-_3","T15_3",0
"4524","P2T15_WT_1","T15_3",1
"4525","P2T15_WT_2","T15_3",0
"4526","P2T15_WT_3","T15_3",0
"4527","P2T15_C-F-_1","T15_3",1
"4528","P2T15_C-F-_2","T15_3",1
"4529","P2T15_C-F-_3","T15_3",1
"4530","P2T15_L-F-_1","T15_3",0
"4531","P2T15_L-F-_2","T15_3",0
"4532","P2T15_L-F-_3","T15_3",0
"4533","P2T15_L-C-_1","T15_3",0
"4534","P2T15_L-C-_2","T15_3",0
"4535","P2T15_L-C-_3","T15_3",0
"4536","P2T18_WT_1","T15_3",1
"4537","P2T18_WT_2","T15_3",1
"4538","P2T18_WT_3","T15_3",1
"4539","P2T18_C-F-_1","T15_3",1
"4540","P2T18_C-F-_2","T15_3",1
"4541","P2T18_C-F-_3","T15_3",1
"4542","P2T18_L-C-_1","T15_3",1
"4543","P2T18_L-C-_2","T15_3",1
"4544","P2T18_L-C-_3","T15_3",1
"4545","P2T21_WT_1","T15_3",1
"4546","P2T21_WT_2","T15_3",1
"4547","P2T21_WT_3","T15_3",1
"4548","P2T21_C-F-_1","T15_3",1
"4549","P2T21_C-F-_2","T15_3",1
"4550","P2T21_C-F-_3","T15_3",1
"4551","P2T21_L-F-_1","T15_3",1
"4552","P2T21_L-F-_2","T15_3",1
"4553","P2T21_L-F-_3","T15_3",1
"4554","P2T21_L-C-_1","T15_3",1
"4555","P2T21_L-C-_2","T15_3",1
"4556","P2T21_L-C-_3","T15_3",1
"4557","P2T24_WT_1","T15_3",1
"4558","P2T24_WT_2","T15_3",1
"4559","P2T24_WT_3","T15_3",1
"4560","P2T24_C-F-_1","T15_3",1
"4561","P2T24_C-F-_2","T15_3",1
"4562","P2T24_C-F-_3","T15_3",1
"4563","P2T24_L-C-_1","T15_3",1
"4564","P2T24_L-C-_2","T15_3",1
"4565","P2T24_L-C-_3","T15_3",1
"4566","P2T3_WT_1","T15_4",0
"4567","P2T3_WT_2","T15_4",0
"4568","P2T3_WT_3","T15_4",0
"4569","P2T3_C-F-_1","T15_4",0
"4570","P2T3_C-F-_2","T15_4",0
"4571","P2T3_C-F-_3","T15_4",0
"4572","P2T3_L-F-_1","T15_4",0
"4573","P2T3_L-F-_2","T15_4",0
"4574","P2T3_L-F-_3","T15_4",0
"4575","P2T6_WT_1","T15_4",0
"4576","P2T6_WT_2","T15_4",0
"4577","P2T6_WT_3","T15_4",0
"4578","P2T6_C-F-_1","T15_4",0
"4579","P2T6_C-F-_2","T15_4",0
"4580","P2T6_C-F-_3","T15_4",0
"4581","P2T6_L-F-_1","T15_4",0
"4582","P2T6_L-F-_2","T15_4",0
"4583","P2T6_L-F-_3","T15_4",0
"4584","P2T9_WT_1","T15_4",0
"4585","P2T9_WT_2","T15_4",0
"4586","P2T9_WT_3","T15_4",0
"4587","P2T9_C-F-_1","T15_4",0
"4588","P2T9_C-F-_2","T15_4",0
"4589","P2T9_C-F-_3","T15_4",0
"4590","P2T9_L-F-_1","T15_4",0
"4591","P2T9_L-F-_2","T15_4",0
"4592","P2T9_L-F-_3","T15_4",0
"4593","P2T9_L-C-_1","T15_4",0
"4594","P2T9_L-C-_2","T15_4",0
"4595","P2T9_L-C-_3","T15_4",0
"4596","P2T12_WT_1","T15_4",0
"4597","P2T12_WT_2","T15_4",0
"4598","P2T12_WT_3","T15_4",0
"4599","P2T12_C-F-_1","T15_4",0
"4600","P2T12_C-F-_2","T15_4",0
"4601","P2T12_L-F-_1","T15_4",0
"4602","P2T12_L-F-_2","T15_4",0
"4603","P2T12_L-F-_3","T15_4",0
"4604","P2T12_L-C-_1","T15_4",0
"4605","P2T12_L-C-_2","T15_4",0
"4606","P2T12_L-C-_3","T15_4",0
"4607","P2T15_WT_1","T15_4",1
"4608","P2T15_WT_2","T15_4",0
"4609","P2T15_WT_3","T15_4",0
"4610","P2T15_C-F-_1","T15_4",1
"4611","P2T15_C-F-_2","T15_4",1
"4612","P2T15_C-F-_3","T15_4",1
"4613","P2T15_L-F-_1","T15_4",0
"4614","P2T15_L-F-_2","T15_4",1
"4615","P2T15_L-F-_3","T15_4",1
"4616","P2T15_L-C-_1","T15_4",0
"4617","P2T15_L-C-_2","T15_4",0
"4618","P2T15_L-C-_3","T15_4",0
"4619","P2T18_WT_1","T15_4",1
"4620","P2T18_WT_2","T15_4",1
"4621","P2T18_WT_3","T15_4",1
"4622","P2T18_C-F-_1","T15_4",1
"4623","P2T18_C-F-_2","T15_4",1
"4624","P2T18_C-F-_3","T15_4",1
"4625","P2T18_L-C-_1","T15_4",1
"4626","P2T18_L-C-_2","T15_4",1
"4627","P2T18_L-C-_3","T15_4",1
"4628","P2T21_WT_1","T15_4",0
"4629","P2T21_WT_2","T15_4",0
"4630","P2T21_WT_3","T15_4",0
"4631","P2T21_C-F-_1","T15_4",0
"4632","P2T21_C-F-_2","T15_4",0
"4633","P2T21_C-F-_3","T15_4",0
"4634","P2T21_L-F-_1","T15_4",0
"4635","P2T21_L-F-_2","T15_4",0
"4636","P2T21_L-F-_3","T15_4",0
"4637","P2T21_L-C-_1","T15_4",0
"4638","P2T21_L-C-_2","T15_4",0
"4639","P2T21_L-C-_3","T15_4",0
"4640","P2T24_WT_1","T15_4",1
"4641","P2T24_WT_2","T15_4",0
"4642","P2T24_WT_3","T15_4",0
"4643","P2T24_C-F-_1","T15_4",1
"4644","P2T24_C-F-_2","T15_4",1
"4645","P2T24_C-F-_3","T15_4",1
"4646","P2T24_L-C-_1","T15_4",0
"4647","P2T24_L-C-_2","T15_4",0
"4648","P2T24_L-C-_3","T15_4",1
"4649","P2T3_WT_1","T15_5",0
"4650","P2T3_WT_2","T15_5",0
"4651","P2T3_WT_3","T15_5",0
"4652","P2T3_C-F-_1","T15_5",0
"4653","P2T3_C-F-_2","T15_5",0
"4654","P2T3_C-F-_3","T15_5",0
"4655","P2T3_L-F-_1","T15_5",0
